C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A029,R082,00-03-00,28 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0007514104,0006770130                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0007514234,0006770282                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0007514475,0006770464                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0007514752,0006770575                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0007514882,0006770607                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0007514905,0006770614                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0007514928,0006770771                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0007515152,0006771408                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/25/2019,16:00:00,REGULAR,0007515475,0006771632                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/25/2019,20:00:00,REGULAR,0007516281,0006771948                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/26/2019,00:00:00,REGULAR,0007516407,0006771988                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/26/2019,04:00:00,REGULAR,0007516408,0006771990                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/26/2019,08:00:00,REGULAR,0007516432,0006772165                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/26/2019,12:00:00,REGULAR,0007516719,0006772928                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/26/2019,16:00:00,REGULAR,0007517124,0006773196                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/26/2019,20:00:00,REGULAR,0007517899,0006773580                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/27/2019,00:00:00,REGULAR,0007518049,0006773618                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/27/2019,04:00:00,REGULAR,0007518049,0006773629                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/27/2019,08:00:00,REGULAR,0007518092,0006773763                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/27/2019,12:00:00,REGULAR,0007518334,0006774510                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/27/2019,16:00:00,REGULAR,0007518701,0006774792                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/27/2019,20:00:00,REGULAR,0007519540,0006775153                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/28/2019,00:00:00,REGULAR,0007519704,0006775210                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/28/2019,04:00:00,REGULAR,0007519704,0006775210                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/28/2019,08:00:00,REGULAR,0007519731,0006775363                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/28/2019,12:00:00,RECOVR AUD,0007520002,0006776035                                             
A029,R082,00-03-00,28 ST,NRW,BMT,03/28/2019,16:00:00,REGULAR,0007520390,0006776273                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/28/2019,20:00:00,REGULAR,0007521156,0006776636                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/29/2019,00:00:00,REGULAR,0007521328,0006776712                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/29/2019,04:00:00,REGULAR,0007521328,0006776712                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/29/2019,08:00:00,REGULAR,0007521373,0006776851                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/29/2019,12:00:00,REGULAR,0007521608,0006777514                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/29/2019,16:00:00,REGULAR,0007522062,0006777835                                                
A029,R082,00-03-00,28 ST,NRW,BMT,03/29/2019,20:00:00,REGULAR,0007522824,0006778220                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/23/2019,00:00:00,REGULAR,0004430359,0004450560                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/23/2019,04:00:00,REGULAR,0004430424,0004450590                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/23/2019,08:00:00,REGULAR,0004430460,0004450683                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/23/2019,12:00:00,REGULAR,0004430689,0004450958                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/23/2019,16:00:00,REGULAR,0004431093,0004451233                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/23/2019,20:00:00,REGULAR,0004431497,0004451465                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/24/2019,00:00:00,REGULAR,0004431746,0004451594                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/24/2019,04:00:00,REGULAR,0004431838,0004451607                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0004431860,0004451667                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0004432035,0004451883                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0004432276,0004452100                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0004432577,0004452263                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0004432746,0004452320                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0004432776,0004452336                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0004432835,0004452570                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0004433159,0004453323                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/25/2019,16:00:00,REGULAR,0004433562,0004453618                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/25/2019,20:00:00,REGULAR,0004434497,0004453929                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/26/2019,00:00:00,REGULAR,0004434687,0004453997                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/26/2019,04:00:00,REGULAR,0004434690,0004454003                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/26/2019,08:00:00,REGULAR,0004434750,0004454248                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/26/2019,12:00:00,REGULAR,0004435091,0004455054                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/26/2019,16:00:00,REGULAR,0004435532,0004455422                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/26/2019,20:00:00,REGULAR,0004436518,0004455797                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/27/2019,00:00:00,REGULAR,0004436714,0004455855                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/27/2019,04:00:00,REGULAR,0004436714,0004455866                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/27/2019,08:00:00,REGULAR,0004436763,0004456125                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/27/2019,12:00:00,REGULAR,0004437141,0004456969                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/27/2019,16:00:00,REGULAR,0004437665,0004457323                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/27/2019,20:00:00,REGULAR,0004438624,0004457719                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/28/2019,00:00:00,REGULAR,0004438848,0004457797                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/28/2019,04:00:00,REGULAR,0004438848,0004457797                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/28/2019,08:00:00,REGULAR,0004438904,0004458028                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/28/2019,12:00:00,RECOVR AUD,0004439233,0004458816                                             
A029,R082,00-03-01,28 ST,NRW,BMT,03/28/2019,16:00:00,REGULAR,0004439699,0004459146                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/28/2019,20:00:00,REGULAR,0004440646,0004459522                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/29/2019,00:00:00,REGULAR,0004440896,0004459616                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/29/2019,04:00:00,REGULAR,0004440896,0004459616                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/29/2019,08:00:00,REGULAR,0004440923,0004459824                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/29/2019,12:00:00,REGULAR,0004441272,0004460571                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/29/2019,16:00:00,REGULAR,0004441670,0004460918                                                
A029,R082,00-03-01,28 ST,NRW,BMT,03/29/2019,20:00:00,REGULAR,0004442424,0004461312                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/23/2019,00:00:00,REGULAR,0000018324,0000025624                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/23/2019,04:00:00,REGULAR,0000018385,0000025636                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/23/2019,08:00:00,REGULAR,0000018405,0000025688                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/23/2019,12:00:00,REGULAR,0000018510,0000025879                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/23/2019,16:00:00,REGULAR,0000018862,0000026112                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/23/2019,20:00:00,REGULAR,0000019341,0000026295                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/24/2019,00:00:00,REGULAR,0000019596,0000026355                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/24/2019,04:00:00,REGULAR,0000019645,0000026362                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0000019665,0000026390                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0000019774,0000026527                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0000020084,0000026719                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0000020377,0000026863                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0000020377,0000026905                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0000020377,0000026908                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0000020399,0000027018                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0000020589,0000027554                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/25/2019,16:00:00,REGULAR,0000020902,0000027799                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/25/2019,20:00:00,REGULAR,0000021644,0000028034                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/26/2019,00:00:00,REGULAR,0000021887,0000028076                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/26/2019,04:00:00,REGULAR,0000021912,0000028088                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/26/2019,08:00:00,REGULAR,0000021915,0000028192                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/26/2019,12:00:00,REGULAR,0000022056,0000028617                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/26/2019,16:00:00,REGULAR,0000022400,0000028869                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/26/2019,20:00:00,REGULAR,0000023148,0000029096                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/27/2019,00:00:00,REGULAR,0000023422,0000029150                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/27/2019,04:00:00,REGULAR,0000023422,0000029160                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/27/2019,08:00:00,REGULAR,0000023422,0000029284                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/27/2019,12:00:00,REGULAR,0000023422,0000029910                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/27/2019,16:00:00,REGULAR,0000023422,0000030176                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/27/2019,20:00:00,REGULAR,0000023422,0000030509                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/28/2019,00:00:00,REGULAR,0000023422,0000030578                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/28/2019,04:00:00,REGULAR,0000023422,0000030589                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/28/2019,08:00:00,REGULAR,0000023422,0000030709                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/28/2019,12:00:00,REGULAR,0000023422,0000031290                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/28/2019,16:00:00,REGULAR,0000023422,0000031573                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/28/2019,20:00:00,REGULAR,0000023422,0000031909                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/29/2019,00:00:00,REGULAR,0000023422,0000031978                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/29/2019,04:00:00,REGULAR,0000023422,0000031982                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/29/2019,08:00:00,REGULAR,0000023422,0000032101                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/29/2019,12:00:00,REGULAR,0000023422,0000032646                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/29/2019,16:00:00,REGULAR,0000023422,0000032927                                                
A030,R083,01-00-00,23 ST,NRW,BMT,03/29/2019,20:00:00,REGULAR,0000023422,0000033180                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/23/2019,00:00:00,REGULAR,0006764167,0002494094                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/23/2019,04:00:00,REGULAR,0006764221,0002494096                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/23/2019,08:00:00,REGULAR,0006764235,0002494104                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/23/2019,12:00:00,REGULAR,0006764324,0002494177                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/23/2019,16:00:00,REGULAR,0006764601,0002494282                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/23/2019,20:00:00,REGULAR,0006764953,0002494352                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/24/2019,00:00:00,REGULAR,0006765150,0002494386                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/24/2019,04:00:00,REGULAR,0006765184,0002494388                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0006765191,0002494391                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0006765253,0002494436                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0006765478,0002494506                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0006765828,0002494545                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0006766083,0002494557                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0006766107,0002494557                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0006766137,0002494595                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0006766324,0002494839                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/25/2019,16:00:00,REGULAR,0006766575,0002494925                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/25/2019,20:00:00,REGULAR,0006767169,0002495024                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/26/2019,00:00:00,REGULAR,0006767346,0002495035                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/26/2019,04:00:00,REGULAR,0006767351,0002495037                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/26/2019,08:00:00,REGULAR,0006767390,0002495088                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/26/2019,12:00:00,REGULAR,0006767592,0002495489                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/26/2019,16:00:00,REGULAR,0006767836,0002495578                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/26/2019,20:00:00,REGULAR,0006768454,0002495659                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/27/2019,00:00:00,REGULAR,0006768652,0002495676                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/27/2019,04:00:00,REGULAR,0006768680,0002495678                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/27/2019,08:00:00,REGULAR,0006768732,0002495727                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/27/2019,12:00:00,REGULAR,0006769114,0002496039                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/27/2019,16:00:00,REGULAR,0006769695,0002496141                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/27/2019,20:00:00,REGULAR,0006770897,0002496234                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/28/2019,00:00:00,REGULAR,0006771372,0002496251                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/28/2019,04:00:00,REGULAR,0006771408,0002496253                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/28/2019,08:00:00,REGULAR,0006771451,0002496289                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/28/2019,12:00:00,REGULAR,0006771816,0002496557                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/28/2019,16:00:00,REGULAR,0006772363,0002496648                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/28/2019,20:00:00,REGULAR,0006773521,0002496712                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/29/2019,00:00:00,REGULAR,0006773988,0002496728                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/29/2019,04:00:00,REGULAR,0006774027,0002496734                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/29/2019,08:00:00,REGULAR,0006774074,0002496772                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/29/2019,12:00:00,REGULAR,0006774429,0002497000                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/29/2019,16:00:00,REGULAR,0006775069,0002497072                                                
A030,R083,01-00-01,23 ST,NRW,BMT,03/29/2019,20:00:00,REGULAR,0006776144,0002497155                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/23/2019,00:00:00,REGULAR,0005097430,0002382696                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/23/2019,04:00:00,REGULAR,0005097467,0002382697                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/23/2019,08:00:00,REGULAR,0005097488,0002382709                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/23/2019,12:00:00,REGULAR,0005097567,0002382764                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/23/2019,16:00:00,REGULAR,0005097807,0002382813                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/23/2019,20:00:00,REGULAR,0005098125,0002382872                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/24/2019,00:00:00,REGULAR,0005098290,0002382886                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/24/2019,04:00:00,REGULAR,0005098327,0002382886                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0005098336,0002382896                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0005098383,0002382936                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0005098548,0002382983                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0005098832,0002383019                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0005098960,0002383031                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0005098972,0002383031                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0005098987,0002383081                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0005099141,0002383339                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/25/2019,16:00:00,REGULAR,0005099334,0002383424                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/25/2019,20:00:00,REGULAR,0005099863,0002383523                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/26/2019,00:00:00,REGULAR,0005100013,0002383532                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/26/2019,04:00:00,REGULAR,0005100026,0002383535                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/26/2019,08:00:00,REGULAR,0005100046,0002383582                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/26/2019,12:00:00,REGULAR,0005100272,0002383882                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/26/2019,16:00:00,REGULAR,0005100508,0002383948                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/26/2019,20:00:00,REGULAR,0005101083,0002384044                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/27/2019,00:00:00,REGULAR,0005101259,0002384064                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/27/2019,04:00:00,REGULAR,0005101269,0002384065                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/27/2019,08:00:00,REGULAR,0005101296,0002384113                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/27/2019,12:00:00,REGULAR,0005101477,0002384401                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/27/2019,16:00:00,REGULAR,0005101798,0002384489                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/27/2019,20:00:00,REGULAR,0005102536,0002384594                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/28/2019,00:00:00,REGULAR,0005102779,0002384604                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/28/2019,04:00:00,REGULAR,0005102794,0002384605                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/28/2019,08:00:00,REGULAR,0005102815,0002384663                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/28/2019,12:00:00,REGULAR,0005102995,0002384958                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/28/2019,16:00:00,REGULAR,0005103255,0002385055                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/28/2019,20:00:00,REGULAR,0005103959,0002385165                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/29/2019,00:00:00,REGULAR,0005104203,0002385176                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/29/2019,04:00:00,REGULAR,0005104223,0002385182                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/29/2019,08:00:00,REGULAR,0005104242,0002385226                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/29/2019,12:00:00,REGULAR,0005104421,0002385482                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/29/2019,16:00:00,REGULAR,0005104771,0002385550                                                
A030,R083,01-00-02,23 ST,NRW,BMT,03/29/2019,20:00:00,REGULAR,0005105389,0002385621                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/23/2019,00:00:00,REGULAR,0006377103,0003080109                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/23/2019,04:00:00,REGULAR,0006377130,0003080113                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/23/2019,08:00:00,REGULAR,0006377142,0003080130                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/23/2019,12:00:00,REGULAR,0006377237,0003080207                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/23/2019,16:00:00,REGULAR,0006377540,0003080285                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/23/2019,20:00:00,REGULAR,0006377966,0003080354                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/24/2019,00:00:00,REGULAR,0006378148,0003080374                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/24/2019,04:00:00,REGULAR,0006378177,0003080387                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0006378187,0003080396                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0006378251,0003080451                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0006378458,0003080526                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0006378739,0003080576                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0006378861,0003080591                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0006378871,0003080594                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0006378889,0003080672                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0006379046,0003081047                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/25/2019,16:00:00,REGULAR,0006379300,0003081156                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/25/2019,20:00:00,REGULAR,0006380052,0003081298                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/26/2019,00:00:00,REGULAR,0006380278,0003081319                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/26/2019,04:00:00,REGULAR,0006380288,0003081325                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/26/2019,08:00:00,REGULAR,0006380320,0003081385                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/26/2019,12:00:00,REGULAR,0006380518,0003081735                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/26/2019,16:00:00,REGULAR,0006380849,0003081845                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/26/2019,20:00:00,REGULAR,0006381701,0003081993                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/27/2019,00:00:00,REGULAR,0006381954,0003082024                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/27/2019,04:00:00,REGULAR,0006381964,0003082028                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/27/2019,08:00:00,REGULAR,0006381981,0003082098                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/27/2019,12:00:00,REGULAR,0006382140,0003082472                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/27/2019,16:00:00,REGULAR,0006382462,0003082589                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/27/2019,20:00:00,REGULAR,0006383409,0003082718                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/28/2019,00:00:00,REGULAR,0006383680,0003082750                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/28/2019,04:00:00,REGULAR,0006383695,0003082752                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/28/2019,08:00:00,REGULAR,0006383713,0003082816                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/28/2019,12:00:00,REGULAR,0006383876,0003083167                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/28/2019,16:00:00,REGULAR,0006384210,0003083256                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/28/2019,20:00:00,REGULAR,0006385094,0003083412                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/29/2019,00:00:00,REGULAR,0006385378,0003083444                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/29/2019,04:00:00,REGULAR,0006385398,0003083452                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/29/2019,08:00:00,REGULAR,0006385411,0003083502                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/29/2019,12:00:00,REGULAR,0006385589,0003083806                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/29/2019,16:00:00,REGULAR,0006385973,0003083890                                                
A030,R083,01-03-00,23 ST,NRW,BMT,03/29/2019,20:00:00,REGULAR,0006386618,0003084038                                                
